caldt,sprtrn
11/24/2008,0.064723
11/25/2008,0.006551
11/26/2008,0.035328
11/28/2008,0.009643
12/01/2008,-0.089295
12/02/2008,0.039941
12/03/2008,0.025836
12/04/2008,-0.029308
12/05/2008,0.036499
12/08/2008,0.038387
12/09/2008,-0.023118
12/10/2008,0.011894
12/11/2008,-0.028524
12/12/2008,0.007028
12/15/2008,-0.012686
12/16/2008,0.051360
12/17/2008,-0.009593
12/18/2008,-0.021163
12/19/2008,0.002937
12/22/2008,-0.018302
12/23/2008,-0.009717
12/24/2008,0.005781
12/26/2008,0.005356
12/29/2008,-0.003873
12/30/2008,0.024407
12/31/2008,0.014158
01/02/2009,0.031608
01/05/2009,-0.004668
01/06/2009,0.007817
01/07/2009,-0.030010
01/08/2009,0.003397
01/09/2009,-0.021303
01/12/2009,-0.022564
01/13/2009,0.001758
01/14/2009,-0.033460
01/15/2009,0.001329
01/16/2009,0.007562
01/20/2009,-0.052816
01/21/2009,0.043491
01/22/2009,-0.015162
01/23/2009,0.005378
01/26/2009,0.005553
01/27/2009,0.010926
01/28/2009,0.033558
01/29/2009,-0.033120
01/30/2009,-0.022789
02/02/2009,-0.000533
02/03/2009,0.015834
02/04/2009,-0.007489
02/05/2009,0.016366
02/06/2009,0.026896
02/09/2009,0.001485
02/10/2009,-0.049121
02/11/2009,0.007955
02/12/2009,0.001739
02/13/2009,-0.009998
02/17/2009,-0.045559
02/18/2009,-0.000950
02/19/2009,-0.012024
02/20/2009,-0.011413
02/23/2009,-0.034699
02/24/2009,0.040103
02/25/2009,-0.010658
02/26/2009,-0.015780
02/27/2009,-0.023564
03/02/2009,-0.046620
03/03/2009,-0.006407
03/04/2009,0.023753
03/05/2009,-0.042532
03/06/2009,0.001216
03/09/2009,-0.010024
03/10/2009,0.063663
03/11/2009,0.002446
03/12/2009,0.040729
03/13/2009,0.007739
03/16/2009,-0.003516
03/17/2009,0.032140
03/18/2009,0.020858
03/19/2009,-0.012979
03/20/2009,-0.019769
03/23/2009,0.070758
03/24/2009,-0.020415
03/25/2009,0.009626
03/26/2009,0.023320
03/27/2009,-0.020316
03/30/2009,-0.034819
03/31/2009,0.013130
04/01/2009,0.016557
04/02/2009,0.028727
04/03/2009,0.009732
04/06/2009,-0.008332
04/07/2009,-0.023855
04/08/2009,0.011783
04/09/2009,0.038053
04/13/2009,0.002533
04/14/2009,-0.020065
04/15/2009,0.012549
04/16/2009,0.015539
04/17/2009,0.004969
04/20/2009,-0.042790
04/21/2009,0.021252
04/22/2009,-0.007682
04/23/2009,0.009922
04/24/2009,0.016797
04/27/2009,-0.010067
04/28/2009,-0.002740
04/29/2009,0.021610
04/30/2009,-0.000950
05/01/2009,0.005396
05/04/2009,0.033868
05/05/2009,-0.003792
05/06/2009,0.017404
05/07/2009,-0.013202
05/08/2009,0.024069
05/11/2009,-0.021512
05/12/2009,-0.000979
05/13/2009,-0.026895
05/14/2009,0.010352
05/15/2009,-0.011410
05/18/2009,0.030389
05/19/2009,-0.001737
05/20/2009,-0.005131
05/21/2009,-0.016758
05/22/2009,-0.001497
05/26/2009,0.026302
05/27/2009,-0.018971
05/28/2009,0.015419
05/29/2009,0.013575
06/01/2009,0.025818
06/02/2009,0.001983
06/03/2009,-0.013739
06/04/2009,0.011484
06/05/2009,-0.002515
06/08/2009,-0.001011
06/09/2009,0.003503
06/10/2009,-0.003480
06/11/2009,0.006112
06/12/2009,0.001397
06/15/2009,-0.023769
06/16/2009,-0.012720
06/17/2009,-0.001382
06/18/2009,0.008411
06/19/2009,0.003114
06/22/2009,-0.030600
06/23/2009,0.002307
06/24/2009,0.006524
06/25/2009,0.021444
06/26/2009,-0.001478
06/29/2009,0.009065
06/30/2009,-0.008531
07/01/2009,0.004362
07/02/2009,-0.029145
07/06/2009,0.002566
07/07/2009,-0.019684
07/08/2009,-0.001669
07/09/2009,0.003547
07/10/2009,-0.004022
07/13/2009,0.024934
07/14/2009,0.005316
07/15/2009,0.029630
07/16/2009,0.008642
07/17/2009,-0.000383
07/20/2009,0.011432
07/21/2009,0.003627
07/22/2009,-0.000534
07/23/2009,0.023290
07/24/2009,0.003042
07/27/2009,0.002982
07/28/2009,-0.002606
07/29/2009,-0.004563
07/30/2009,0.011896
07/31/2009,0.000740
08/03/2009,0.015342
08/04/2009,0.003012
08/05/2009,-0.002914
08/06/2009,-0.005625
08/07/2009,0.013439
08/10/2009,-0.003345
08/11/2009,-0.012660
08/12/2009,0.011525
08/13/2009,0.006880
08/14/2009,-0.008531
08/17/2009,-0.024261
08/18/2009,0.010146
08/19/2009,0.006861
08/20/2009,0.010949
08/21/2009,0.018623
08/24/2009,-0.000546
08/25/2009,0.002369
08/26/2009,0.000117
08/27/2009,0.002782
08/28/2009,-0.001988
08/31/2009,-0.008076
09/01/2009,-0.022124
09/02/2009,-0.003296
09/03/2009,0.008535
09/04/2009,0.013118
09/08/2009,0.008845
09/09/2009,0.007782
09/10/2009,0.010422
09/11/2009,-0.001350
09/14/2009,0.006339
09/15/2009,0.003135
09/16/2009,0.015324
09/17/2009,-0.003060
09/18/2009,0.002637
09/21/2009,-0.003407
09/22/2009,0.006575
09/23/2009,-0.010068
09/24/2009,-0.009511
09/25/2009,-0.006091
09/28/2009,0.017810
09/29/2009,-0.002230
09/30/2009,-0.003328
10/01/2009,-0.025760
10/02/2009,-0.004506
10/05/2009,0.014875
10/06/2009,0.013705
10/07/2009,0.002712
10/08/2009,0.007470
10/09/2009,0.005641
10/12/2009,0.004386
10/13/2009,-0.002788
10/14/2009,0.017546
10/15/2009,0.004157
10/16/2009,-0.008098
10/19/2009,0.009405
10/20/2009,-0.006239
10/21/2009,-0.008854
10/22/2009,0.010644
10/23/2009,-0.012179
10/26/2009,-0.011717
10/27/2009,-0.003318
10/28/2009,-0.019541
10/29/2009,0.022520
10/30/2009,-0.028065
11/02/2009,0.006456
11/03/2009,0.002426
11/04/2009,0.001043
11/05/2009,0.019236
11/06/2009,0.002503
11/09/2009,0.022239
11/10/2009,-0.000064
11/11/2009,0.005032
11/12/2009,-0.010259
11/13/2009,0.005739
11/16/2009,0.014468
11/17/2009,0.000919
11/18/2009,-0.000468
11/19/2009,-0.013426
11/20/2009,-0.003215
11/23/2009,0.013616
11/24/2009,-0.000533
11/25/2009,0.004504
11/27/2009,-0.017233
11/30/2009,0.003793
12/01/2009,0.012075
12/02/2009,0.000343
12/03/2009,-0.008402
12/04/2009,0.005509
12/07/2009,-0.002468
12/08/2009,-0.010252
12/09/2009,0.003672
12/10/2009,0.005840
12/11/2009,0.003683
12/14/2009,0.006959
12/15/2009,-0.005547
12/16/2009,0.001128
12/17/2009,-0.011811
12/18/2009,0.005830
12/21/2009,0.010504
12/22/2009,0.003564
12/23/2009,0.002299
12/24/2009,0.005256
12/28/2009,0.001154
12/29/2009,-0.001401
12/30/2009,0.000195
12/31/2009,-0.010050
01/04/2010,0.016043
01/05/2010,0.003116
01/06/2010,0.000546
01/07/2010,0.004001
01/08/2010,0.002882
01/11/2010,0.001747
01/12/2010,-0.009381
01/13/2010,0.008326
01/14/2010,0.002427
01/15/2010,-0.010823
01/19/2010,0.012500
01/20/2010,-0.010598
01/21/2010,-0.018945
01/22/2010,-0.022141
01/25/2010,0.004598
01/26/2010,-0.004203
01/27/2010,0.004880
01/28/2010,-0.011818
01/29/2010,-0.009829
02/01/2010,0.014266
02/02/2010,0.012973
02/03/2010,-0.005474
02/04/2010,-0.031141
02/05/2010,0.002897
02/08/2010,-0.008863
02/09/2010,0.013040
02/10/2010,-0.002233
02/11/2010,0.009680
02/12/2010,-0.002745
02/16/2010,0.018001
02/17/2010,0.004238
02/18/2010,0.006585
02/19/2010,0.002187
02/22/2010,-0.001046
02/23/2010,-0.012103
02/24/2010,0.009720
02/25/2010,-0.002081
02/26/2010,0.001405
03/01/2010,0.010159
03/02/2010,0.002330
03/03/2010,0.000429
03/04/2010,0.003736
03/05/2010,0.014008
03/08/2010,-0.000176
03/09/2010,0.001713
03/10/2010,0.004525
03/11/2010,0.004042
03/12/2010,-0.000217
03/15/2010,0.000452
03/16/2010,0.007779
03/17/2010,0.005822
03/18/2010,-0.000326
03/19/2010,-0.005087
03/22/2010,0.005095
03/23/2010,0.007171
03/24/2010,-0.005493
03/25/2010,-0.001704
03/26/2010,0.000738
03/29/2010,0.005683
03/30/2010,0.000043
03/31/2010,-0.003273
04/01/2010,0.007414
04/05/2010,0.007928
04/06/2010,0.001684
04/07/2010,-0.005877
04/08/2010,0.003374
04/09/2010,0.006684
04/12/2010,0.001767
04/13/2010,0.000685
04/14/2010,0.011150
04/15/2010,0.000843
04/16/2010,-0.016127
04/19/2010,0.004521
04/20/2010,0.008058
04/21/2010,-0.001019
04/22/2010,0.002264
04/23/2010,0.007124
04/26/2010,-0.004296
04/27/2010,-0.023382
04/28/2010,0.006463
04/29/2010,0.012943
04/30/2010,-0.016648
05/03/2010,0.013121
05/04/2010,-0.023838
05/05/2010,-0.006561
05/06/2010,-0.032378
05/07/2010,-0.015308
05/10/2010,0.043974
05/11/2010,-0.003397
05/12/2010,0.013740
05/13/2010,-0.012145
05/14/2010,-0.018800
05/17/2010,0.001109
05/18/2010,-0.014196
05/19/2010,-0.005130
05/20/2010,-0.038976
05/21/2010,0.015024
05/24/2010,-0.012908
05/25/2010,0.000354
05/26/2010,-0.005661
05/27/2010,0.032876
05/28/2010,-0.012375
06/01/2010,-0.017165
06/02/2010,0.025843
06/03/2010,0.004051
06/04/2010,-0.034411
06/07/2010,-0.013532
06/08/2010,0.010976
06/09/2010,-0.005942
06/10/2010,0.029507
06/11/2010,0.004380
06/14/2010,-0.001805
06/15/2010,0.023494
06/16/2010,-0.000556
06/17/2010,0.001283
06/18/2010,0.001317
06/21/2010,-0.003857
06/22/2010,-0.016071
06/23/2010,-0.002985
06/24/2010,-0.016803
06/25/2010,0.002859
06/28/2010,-0.002034
06/29/2010,-0.031017
06/30/2010,-0.010113
07/01/2010,-0.003240
07/02/2010,-0.004662
07/06/2010,0.005359
07/07/2010,0.031331
07/08/2010,0.009413
07/09/2010,0.007204
07/12/2010,0.000733
07/13/2010,0.015379
07/14/2010,-0.000155
07/15/2010,0.001196
07/16/2010,-0.028820
07/19/2010,0.005982
07/20/2010,0.011417
07/21/2010,-0.012820
07/22/2010,0.022513
07/23/2010,0.008220
07/26/2010,0.011200
07/27/2010,-0.001049
07/28/2010,-0.006922
07/29/2010,-0.004159
07/30/2010,0.000064
08/02/2010,0.022023
08/03/2010,-0.004796
08/04/2010,0.006051
08/05/2010,-0.001269
08/06/2010,-0.003704
08/09/2010,0.005483
08/10/2010,-0.005967
08/11/2010,-0.028179
08/12/2010,-0.005379
08/13/2010,-0.004024
08/16/2010,0.000120
08/17/2010,0.012192
08/18/2010,0.001483
08/19/2010,-0.016935
08/20/2010,-0.003663
08/23/2010,-0.004040
08/24/2010,-0.014512
08/25/2010,0.003289
08/26/2010,-0.007685
08/27/2010,0.016587
08/30/2010,-0.014719
08/31/2010,0.000391
09/01/2010,0.029505
09/02/2010,0.009081
09/03/2010,0.013219
09/07/2010,-0.011471
09/08/2010,0.006439
09/09/2010,0.004832
09/10/2010,0.004863
09/13/2010,0.011131
09/14/2010,-0.000713
09/15/2010,0.003541
09/16/2010,-0.000364
09/17/2010,0.000827
09/20/2010,0.015210
09/21/2010,-0.002564
09/22/2010,-0.004825
09/23/2010,-0.008331
09/24/2010,0.021194
09/27/2010,-0.005667
09/28/2010,0.004850
09/29/2010,-0.002588
09/30/2010,-0.003084
10/01/2010,0.004416
10/04/2010,-0.008035
10/05/2010,0.020861
10/06/2010,-0.000672
10/07/2010,-0.001647
10/08/2010,0.006122
10/11/2010,0.000146
10/12/2010,0.003819
10/13/2010,0.007121
10/14/2010,-0.003641
10/15/2010,0.002028
10/18/2010,0.007244
10/19/2010,-0.015877
10/20/2010,0.010524
10/21/2010,0.001774
10/22/2010,0.002389
10/25/2010,0.002147
10/26/2010,0.000017
10/27/2010,-0.002691
10/28/2010,0.001125
10/29/2010,-0.000439
11/01/2010,0.000947
11/02/2010,0.007759
11/03/2010,0.003678
11/04/2010,0.019283
11/05/2010,0.003923
11/08/2010,-0.002121
11/09/2010,-0.008052
11/10/2010,0.004376
11/11/2010,-0.004242
11/12/2010,-0.011808
11/15/2010,-0.001217
11/16/2010,-0.016205
11/17/2010,0.000212
11/18/2010,0.015357
11/19/2010,0.002540
11/22/2010,-0.001575
11/23/2010,-0.014284
11/24/2010,0.014923
11/26/2010,-0.007469
11/29/2010,-0.001379
11/30/2010,-0.006070
12/01/2010,0.021617
12/02/2010,0.012818
12/03/2010,0.002603
12/06/2010,-0.001298
12/07/2010,0.000515
12/08/2010,0.003702
12/09/2010,0.003843
12/10/2010,0.006002
12/13/2010,0.000048
12/14/2010,0.000911
12/15/2010,-0.005122
12/16/2010,0.006185
12/17/2010,0.000837
12/20/2010,0.002548
12/21/2010,0.006030
12/22/2010,0.003380
12/23/2010,-0.001644
12/27/2010,0.000613
12/28/2010,0.000771
12/29/2010,0.001009
12/30/2010,-0.001508
12/31/2010,-0.000191
01/03/2011,0.011315
01/04/2011,-0.001313
01/05/2011,0.005007
01/06/2011,-0.002123
01/07/2011,-0.001845
01/10/2011,-0.001376
01/11/2011,0.003725
01/12/2011,0.009008
01/13/2011,-0.001711
01/14/2011,0.007385
01/18/2011,0.001376
01/19/2011,-0.010116
01/20/2011,-0.001295
01/21/2011,0.002414
01/24/2011,0.005836
01/25/2011,0.000263
01/26/2011,0.004221
01/27/2011,0.002244
01/28/2011,-0.017852
01/31/2011,0.007663
02/01/2011,0.016694
02/02/2011,-0.002723
02/03/2011,0.002354
02/04/2011,0.002884
02/07/2011,0.006240
02/08/2011,0.004185
02/09/2011,-0.002786
02/10/2011,0.000750
02/11/2011,0.005507
02/14/2011,0.002385
02/15/2011,-0.003235
02/16/2011,0.006257
02/17/2011,0.003076
02/18/2011,0.001925
02/22/2011,-0.020529
02/23/2011,-0.006112
02/24/2011,-0.000994
02/25/2011,0.010550
02/28/2011,0.005561
03/01/2011,-0.015740
03/02/2011,0.001615
03/03/2011,0.017219
03/04/2011,-0.007378
03/07/2011,-0.008341
03/08/2011,0.008923
03/09/2011,-0.001362
03/10/2011,-0.018871
03/11/2011,0.007080
03/14/2011,-0.006049
03/15/2011,-0.011200
03/16/2011,-0.019495
03/17/2011,0.013398
03/18/2011,0.004302
03/21/2011,0.014994
03/22/2011,-0.003551
03/23/2011,0.002914
03/24/2011,0.009341
03/25/2011,0.003161
03/28/2011,-0.002748
03/29/2011,0.007060
03/30/2011,0.006685
03/31/2011,-0.001829
04/01/2011,0.004963
04/04/2011,0.000345
04/05/2011,-0.000180
04/06/2011,0.002184
04/07/2011,-0.001520
04/08/2011,-0.004004
04/11/2011,-0.002793
04/12/2011,-0.007777
04/13/2011,0.000190
04/14/2011,0.000084
04/15/2011,0.003925
04/18/2011,-0.011018
04/19/2011,0.005731
04/20/2011,0.013515
04/21/2011,0.005277
04/25/2011,-0.001593
04/26/2011,0.008980
04/27/2011,0.006250
04/28/2011,0.003555
04/29/2011,0.002301
05/02/2011,-0.001753
05/03/2011,-0.003379
05/04/2011,-0.006855
05/05/2011,-0.009070
05/06/2011,0.003820
05/09/2011,0.004544
05/10/2011,0.008074
05/11/2011,-0.011111
05/12/2011,0.004895
05/13/2011,-0.008067
05/16/2011,-0.006204
05/17/2011,-0.000369
05/18/2011,0.008804
05/19/2011,0.002178
05/20/2011,-0.007688
05/23/2011,-0.011926
05/24/2011,-0.000827
05/25/2011,0.003183
05/26/2011,0.003953
05/27/2011,0.004081
05/31/2011,0.010593
06/01/2011,-0.022785
06/02/2011,-0.001225
06/03/2011,-0.009734
06/06/2011,-0.010760
06/07/2011,-0.000956
06/08/2011,-0.004187
06/09/2011,0.007378
06/10/2011,-0.013980
06/13/2011,0.000669
06/14/2011,0.012612
06/15/2011,-0.017432
06/16/2011,0.001754
06/17/2011,0.003045
06/20/2011,0.005395
06/21/2011,0.013423
06/22/2011,-0.006468
06/23/2011,-0.002828
06/24/2011,-0.011726
06/27/2011,0.009184
06/28/2011,0.012944
06/29/2011,0.008283
06/30/2011,0.010119
07/01/2011,0.014410
07/05/2011,-0.001336
07/06/2011,0.001002
07/07/2011,0.010454
07/08/2011,-0.006961
07/11/2011,-0.018090
07/12/2011,-0.004434
07/13/2011,0.003106
07/14/2011,-0.006716
07/15/2011,0.005554
07/18/2011,-0.008130
07/19/2011,0.016309
07/20/2011,-0.000671
07/21/2011,0.013546
07/22/2011,0.000908
07/25/2011,-0.005643
07/26/2011,-0.004105
07/27/2011,-0.020309
07/28/2011,-0.003234
07/29/2011,-0.006451
08/01/2011,-0.004132
08/02/2011,-0.025557
08/03/2011,0.005016
08/04/2011,-0.047820
08/05/2011,-0.000575
08/08/2011,-0.066634
08/09/2011,0.047407
08/10/2011,-0.044152
08/11/2011,0.046290
08/12/2011,0.005262
08/15/2011,0.021785
08/16/2011,-0.009739
08/17/2011,0.000947
08/18/2011,-0.044594
08/19/2011,-0.015009
08/22/2011,0.000258
08/23/2011,0.034285
08/24/2011,0.013120
08/25/2011,-0.015566
08/26/2011,0.015122
08/29/2011,0.028280
08/30/2011,0.002347
08/31/2011,0.004922
09/01/2011,-0.011871
09/02/2011,-0.025282
09/06/2011,-0.007436
09/07/2011,0.028646
09/08/2011,-0.010612
09/09/2011,-0.026705
09/12/2011,0.006966
09/13/2011,0.009120
09/14/2011,0.013480
09/15/2011,0.017187
09/16/2011,0.005707
09/19/2011,-0.009803
09/20/2011,-0.001661
09/21/2011,-0.029390
09/22/2011,-0.031883
09/23/2011,0.006082
09/26/2011,0.023336
09/27/2011,0.010688
09/28/2011,-0.020691
09/29/2011,0.008114
09/30/2011,-0.024974
10/03/2011,-0.028451
10/04/2011,0.022488
10/05/2011,0.017866
10/06/2011,0.018304
10/07/2011,-0.008163
10/10/2011,0.034125
10/11/2011,0.000544
10/12/2011,0.009795
10/13/2011,-0.002974
10/14/2011,0.017380
10/17/2011,-0.019370
10/18/2011,0.020419
10/19/2011,-0.012649
10/20/2011,0.004554
10/21/2011,0.018809
10/24/2011,0.012873
10/25/2011,-0.020045
10/26/2011,0.010537
10/27/2011,0.034291
10/28/2011,0.000389
10/31/2011,-0.024738
11/01/2011,-0.027942
11/02/2011,0.016105
11/03/2011,0.018782
11/04/2011,-0.006280
11/07/2011,0.006296
11/08/2011,0.011736
11/09/2011,-0.036695
11/10/2011,0.008616
11/11/2011,0.019489
11/14/2011,-0.009550
11/15/2011,0.004817
11/16/2011,-0.016616
11/17/2011,-0.016800
11/18/2011,-0.000395
11/21/2011,-0.018648
11/22/2011,-0.004141
11/23/2011,-0.022095
11/25/2011,-0.002686
11/28/2011,0.029240
11/29/2011,0.002214
11/30/2011,0.043315
12/01/2011,-0.001909
12/02/2011,-0.000241
12/05/2011,0.010287
12/06/2011,0.001106
12/07/2011,0.002018
12/08/2011,-0.021142
12/09/2011,0.016883
12/12/2011,-0.014914
12/13/2011,-0.008686
12/14/2011,-0.011348
12/15/2011,0.003243
12/16/2011,0.003216
12/19/2011,-0.011733
12/20/2011,0.029825
12/21/2011,0.001950
12/22/2011,0.008266
12/23/2011,0.009035
12/27/2011,0.000079
12/28/2011,-0.012478
12/29/2011,0.010707
12/30/2011,-0.004291
01/03/2012,0.015474
01/04/2012,0.000188
01/05/2012,0.002944
01/06/2012,-0.002537
01/09/2012,0.002262
01/10/2012,0.008886
01/11/2012,0.000310
01/12/2012,0.002337
01/13/2012,-0.004948
01/17/2012,0.003553
01/18/2012,0.011108
01/19/2012,0.004939
01/20/2012,0.000669
01/23/2012,0.000471
01/24/2012,-0.001026
01/25/2012,0.008672
01/26/2012,-0.005746
01/27/2012,-0.001593
01/30/2012,-0.002522
01/31/2012,-0.000457
02/01/2012,0.008900
02/02/2012,0.001095
02/03/2012,0.014605
02/06/2012,-0.000424
02/07/2012,0.002023
02/08/2012,0.002160
02/09/2012,0.001474
02/10/2012,-0.006886
02/13/2012,0.006800
02/14/2012,-0.000940
02/15/2012,-0.005383
02/16/2012,0.011026
02/17/2012,0.002349
02/21/2012,0.000720
02/22/2012,-0.003340
02/23/2012,0.004272
02/24/2012,0.001672
02/27/2012,0.001355
02/28/2012,0.003356
02/29/2012,-0.004737
03/01/2012,0.006158
03/02/2012,-0.003246
03/05/2012,-0.003870
03/06/2012,-0.015370
03/07/2012,0.006901
03/08/2012,0.009818
03/09/2012,0.003631
03/12/2012,0.000160
03/13/2012,0.018132
03/14/2012,-0.001196
03/15/2012,0.005967
03/16/2012,0.001119
03/19/2012,0.003974
03/20/2012,-0.003001
03/21/2012,-0.001871
03/22/2012,-0.007207
03/23/2012,0.003109
03/26/2012,0.013886
03/27/2012,-0.002817
03/28/2012,-0.004942
03/29/2012,-0.001608
03/30/2012,0.003698
04/02/2012,0.007505
04/03/2012,-0.003989
04/04/2012,-0.010202
04/05/2012,-0.000629
04/09/2012,-0.011358
04/10/2012,-0.017081
04/11/2012,0.007449
04/12/2012,0.013779
04/13/2012,-0.012475
04/16/2012,-0.000504
04/17/2012,0.015487
04/18/2012,-0.004055
04/19/2012,-0.005934
04/20/2012,0.001169
04/23/2012,-0.008408
04/24/2012,0.003680
04/25/2012,0.013645
04/26/2012,0.006680
04/27/2012,0.002414
04/30/2012,-0.003884
05/01/2012,0.005658
05/02/2012,-0.002497
05/03/2012,-0.007659
05/04/2012,-0.016147
05/07/2012,0.000351
05/08/2012,-0.004279
05/09/2012,-0.006702
05/10/2012,0.002517
05/11/2012,-0.003387
05/14/2012,-0.011113
05/15/2012,-0.005746
05/16/2012,-0.004404
05/17/2012,-0.015051
05/18/2012,-0.007388
05/21/2012,0.016036
05/22/2012,0.000486
05/23/2012,0.001694
05/24/2012,0.001380
05/25/2012,-0.002166
05/29/2012,0.011079
05/30/2012,-0.014335
05/31/2012,-0.002277
06/01/2012,-0.024643
06/04/2012,0.000110
06/05/2012,0.005727
06/06/2012,0.023049
06/07/2012,-0.000106
06/08/2012,0.008114
06/11/2012,-0.012620
06/12/2012,0.011651
06/13/2012,-0.007023
06/14/2012,0.010815
06/15/2012,0.010338
06/18/2012,0.001445
06/19/2012,0.009816
06/20/2012,-0.001686
06/21/2012,-0.022262
06/22/2012,0.007175
06/25/2012,-0.015955
06/26/2012,0.004773
06/27/2012,0.008985
06/28/2012,-0.002110
06/29/2012,0.024920
07/02/2012,0.002459
07/03/2012,0.006232
07/05/2012,-0.004687
07/06/2012,-0.009433
07/09/2012,-0.001639
07/10/2012,-0.008126
07/11/2012,-0.000015
07/12/2012,-0.004987
07/13/2012,0.016497
07/16/2012,-0.002314
07/17/2012,0.007410
07/18/2012,0.006681
07/19/2012,0.002717
07/20/2012,-0.010062
07/23/2012,-0.008909
07/24/2012,-0.009041
07/25/2012,-0.000314
07/26/2012,0.016541
07/27/2012,0.019081
07/30/2012,-0.000483
07/31/2012,-0.004317
08/01/2012,-0.003030
08/02/2012,-0.007374
08/03/2012,0.019040
08/06/2012,0.002329
08/07/2012,0.005107
08/08/2012,0.000621
08/09/2012,0.000414
08/10/2012,0.002188
08/13/2012,-0.001252
08/14/2012,-0.000128
08/15/2012,0.001140
08/16/2012,0.007101
08/17/2012,0.001872
08/20/2012,-0.000021
08/21/2012,-0.003498
08/22/2012,0.000226
08/23/2012,-0.008072
08/24/2012,0.006455
08/27/2012,-0.000489
08/28/2012,-0.000808
08/29/2012,0.000844
08/30/2012,-0.007806
08/31/2012,0.005073
09/04/2012,-0.001166
09/05/2012,-0.001068
09/06/2012,0.020436
09/07/2012,0.004050
09/10/2012,-0.006148
09/11/2012,0.003135
09/12/2012,0.002093
09/13/2012,0.016310
09/14/2012,0.003959
09/17/2012,-0.003125
09/18/2012,-0.001280
09/19/2012,0.001185
09/20/2012,-0.000541
09/21/2012,-0.000075
09/24/2012,-0.002233
09/25/2012,-0.010502
09/26/2012,-0.005737
09/27/2012,0.009649
09/28/2012,-0.004478
10/01/2012,0.002652
10/02/2012,0.000872
10/03/2012,0.003624
10/04/2012,0.007174
10/05/2012,-0.000322
10/08/2012,-0.003457
10/09/2012,-0.009891
10/10/2012,-0.006188
10/11/2012,0.000195
10/12/2012,-0.002966
10/15/2012,0.008078
10/16/2012,0.010270
10/17/2012,0.004117
10/18/2012,-0.002444
10/19/2012,-0.016571
10/22/2012,0.000440
10/23/2012,-0.014444
10/24/2012,-0.003085
10/25/2012,0.002996
10/26/2012,-0.000729
10/31/2012,0.000156
11/01/2012,0.010927
11/02/2012,-0.009379
11/05/2012,0.002164
11/06/2012,0.007853
11/07/2012,-0.023705
11/08/2012,-0.012205
11/09/2012,0.001699
11/12/2012,0.000130
11/13/2012,-0.003985
11/14/2012,-0.013852
11/15/2012,-0.001594
11/16/2012,0.004840
11/19/2012,0.019862
11/20/2012,0.000663
11/21/2012,0.002320
11/23/2012,0.013026
11/26/2012,-0.002030
11/27/2012,-0.005227
11/28/2012,0.007856
11/29/2012,0.004270
11/30/2012,0.000162
12/03/2012,-0.004745
12/04/2012,-0.001710
12/05/2012,0.001585
12/06/2012,0.003307
12/07/2012,0.002921
12/10/2012,0.000338
12/11/2012,0.006549
12/12/2012,0.000448
12/13/2012,-0.006321
12/14/2012,-0.004135
12/17/2012,0.011871
12/18/2012,0.011487
12/19/2012,-0.007589
12/20/2012,0.005488
12/21/2012,-0.009379
12/24/2012,-0.002440
12/26/2012,-0.004787
12/27/2012,-0.001218
12/28/2012,-0.011050
12/31/2012,0.016942
01/02/2013,0.025403
01/03/2013,-0.002086
01/04/2013,0.004865
01/07/2013,-0.003123
01/08/2013,-0.003242
01/09/2013,0.002656
01/10/2013,0.007597
01/11/2013,-0.000048
01/14/2013,-0.000931
01/15/2013,0.001129
01/16/2013,0.000197
01/17/2013,0.005643
01/18/2013,0.003403
01/22/2013,0.004428
01/23/2013,0.001507
01/24/2013,0.000007
01/25/2013,0.005445
01/28/2013,-0.001850
01/29/2013,0.005106
01/30/2013,-0.003900
01/31/2013,-0.002563
02/01/2013,0.010053
02/04/2013,-0.011539
02/05/2013,0.010416
02/06/2013,0.000549
02/07/2013,-0.001805
02/08/2013,0.005658
02/11/2013,-0.000606
02/12/2013,0.001595
02/13/2013,0.000592
02/14/2013,0.000691
02/15/2013,-0.001045
02/19/2013,0.007337
02/20/2013,-0.012404
02/21/2013,-0.006303
02/22/2013,0.008773
02/25/2013,-0.018310
02/26/2013,0.006109
02/27/2013,0.012726
02/28/2013,-0.000864
03/01/2013,0.002324
03/04/2013,0.004611
03/05/2013,0.009566
03/06/2013,0.001085
03/07/2013,0.001816
03/08/2013,0.004481
03/11/2013,0.003249
03/12/2013,-0.002403
03/13/2013,0.001314
03/14/2013,0.005603
03/15/2013,-0.001618
03/18/2013,-0.005510
03/19/2013,-0.002423
03/20/2013,0.006697
03/21/2013,-0.008282
03/22/2013,0.007174
03/25/2013,-0.003340
03/26/2013,0.007785
03/27/2013,-0.000588
03/28/2013,0.004057
04/01/2013,-0.004474
04/02/2013,0.005172
04/03/2013,-0.010546
04/04/2013,0.004048
04/05/2013,-0.004295
04/08/2013,0.006303
04/09/2013,0.003544
04/10/2013,0.012189
04/11/2013,0.003552
04/12/2013,-0.002837
04/15/2013,-0.022966
04/16/2013,0.014307
04/17/2013,-0.014328
04/18/2013,-0.006701
04/19/2013,0.008848
04/22/2013,0.004662
04/23/2013,0.010419
04/24/2013,0.000006
04/25/2013,0.004035
04/26/2013,-0.001842
04/29/2013,0.007186
04/30/2013,0.002485
05/01/2013,-0.009308
05/02/2013,0.009408
05/03/2013,0.010535
05/06/2013,0.001908
05/07/2013,0.005230
05/08/2013,0.004139
05/09/2013,-0.003687
05/10/2013,0.004322
05/13/2013,0.000043
05/14/2013,0.010142
