temp,year,week,hour
-3,2013,51,12
-3,2013,51,13
-1,2013,51,14
0,2013,51,15
1,2013,51,16
2,2013,51,17
4,2013,51,18
5,2013,51,19
6,2013,51,20
6,2013,51,21
6,2013,51,22
3,2013,51,23
3,2013,51,0
2,2013,51,1
1,2013,51,2
1,2013,51,3
1,2013,51,4
1,2013,51,5
2,2013,51,6
1,2013,51,7
1,2013,51,8
0,2013,51,9
0,2013,51,10
0,2013,51,11
-1,2013,51,12
-1,2013,51,13
-1,2013,51,14
1,2013,51,15
4,2013,51,16
7,2013,51,17
9,2013,51,18
10,2013,51,19
11,2013,51,20
11,2013,51,21
10,2013,51,22
8,2013,51,23
6,2013,51,0
5,2013,51,1
4,2013,51,2
3,2013,51,3
2,2013,51,4
1,2013,51,5
0,2013,51,6
0,2013,51,7
-1,2013,51,8
-1,2013,51,9
-1,2013,51,10
-2,2013,51,11
-1,2013,51,12
-1,2013,51,13
-1,2013,51,14
1,2013,51,15
4,2013,51,16
6,2013,51,17
8,2013,51,18
9,2013,51,19
10,2013,51,20
10,2013,51,21
9,2013,51,22
5,2013,51,23
4,2013,51,0
3,2013,51,1
2,2013,51,2
1,2013,51,3
0,2013,51,4
0,2013,51,5
0,2013,51,6
0,2013,51,7
0,2013,51,8
0,2013,51,9
0,2013,51,10
1,2013,51,11
1,2013,51,12
1,2013,51,13
2,2013,51,14
4,2013,51,15
5,2013,51,16
6,2013,51,17
7,2013,51,18
7,2013,51,19
6,2013,51,20
5,2013,51,21
4,2013,51,22
4,2013,51,23
3,2013,51,0
3,2013,51,1
3,2013,51,2
4,2013,51,3
4,2013,51,4
4,2013,51,5
4,2013,51,6
4,2013,51,7
4,2013,51,8
4,2013,51,9
5,2013,51,10
5,2013,51,11
5,2013,51,12
5,2013,51,13
5,2013,51,14
6,2013,51,15
7,2013,51,16
7,2013,51,17
8,2013,51,18
8,2013,51,19
8,2013,51,20
8,2013,51,21
8,2013,51,22
8,2013,51,23
7,2014,0,0
7,2014,0,1
6,2014,0,2
5,2014,0,3
5,2014,0,4
5,2014,0,5
4,2014,0,6
4,2014,0,7
3,2014,0,8
4,2014,0,9
4,2014,0,10
3,2014,0,11
3,2014,0,12
3,2014,0,13
4,2014,0,14
5,2014,0,15
6,2014,0,16
7,2014,0,17
8,2014,0,18
8,2014,0,19
8,2014,0,20
8,2014,0,21
8,2014,0,22
7,2014,0,23
7,2014,0,0
6,2014,0,1
6,2014,0,2
5,2014,0,3
5,2014,0,4
4,2014,0,5
4,2014,0,6
3,2014,0,7
3,2014,0,8
3,2014,0,9
3,2014,0,10
3,2014,0,11
2,2014,0,12
2,2014,0,13
2,2014,0,14
3,2014,0,15
4,2014,0,16
5,2014,0,17
5,2014,0,18
6,2014,0,19
6,2014,0,20
6,2014,0,21
5,2014,0,22
4,2014,0,23
3,2014,0,0
2,2014,0,1
2,2014,0,2
1,2014,0,3
0,2014,0,4
2,2014,0,5
0,2014,0,6
0,2014,0,7
0,2014,0,8
0,2014,0,9
0,2014,0,10
0,2014,0,11
0,2014,0,12
0,2014,0,13
0,2014,0,14
2,2014,0,15
4,2014,0,16
6,2014,0,17
7,2014,0,18
8,2014,0,19
8,2014,0,20
8,2014,0,21
8,2014,0,22
7,2014,0,23
7,2014,0,0
7,2014,0,1
6,2014,0,2
12,2014,0,3
18,2014,0,4
18,2014,0,5
6,2014,0,6
5,2014,0,7
5,2014,0,8
5,2014,0,9
6,2014,0,10
6,2014,0,11
6,2014,0,12
6,2014,0,13
6,2014,0,14
6,2014,0,15
7,2014,0,16
8,2014,0,17
9,2014,0,18
9,2014,0,19
9,2014,0,20
8,2014,0,21
6,2014,0,22
3,2014,0,23
2,2014,0,0
1,2014,0,1
-1,2014,0,2
-1,2014,0,3
-2,2014,0,4
-4,2014,0,5
-4,2014,0,6
-4,2014,0,7
-5,2014,0,8
-5,2014,0,9
-5,2014,0,10
-6,2014,0,11
-6,2014,0,12
-6,2014,0,13
-6,2014,0,14
-5,2014,0,15
-4,2014,0,16
-3,2014,0,17
-1,2014,0,18
0,2014,0,19
0,2014,0,20
0,2014,0,21
0,2014,0,22
0,2014,0,23
-2,2014,0,0
-2,2014,0,1
-3,2014,0,2
-3,2014,0,3
-4,2014,0,4
-4,2014,0,5
-4,2014,0,6
-4,2014,0,7
-3,2014,0,8
-3,2014,0,9
-3,2014,0,10
-4,2014,0,11
-4,2014,0,12
-4,2014,0,13
-3,2014,0,14
-1,2014,0,15
0,2014,0,16
0,2014,0,17
1,2014,0,18
1,2014,0,19
1,2014,0,20
1,2014,0,21
1,2014,0,22
1,2014,0,23
1,2014,0,0
0,2014,0,1
1,2014,0,2
1,2014,0,3
1,2014,0,4
1,2014,0,5
1,2014,0,6
0,2014,0,7
1,2014,0,8
0,2014,0,9
0,2014,0,10
1,2014,0,11
1,2014,0,12
1,2014,0,13
1,2014,0,14
2,2014,0,15
3,2014,0,16
4,2014,0,17
5,2014,0,18
6,2014,0,19
6,2014,0,20
7,2014,0,21
7,2014,0,22
6,2014,0,23
6,2014,1,0
6,2014,1,1
6,2014,1,2
7,2014,1,3
8,2014,1,4
8,2014,1,5
6,2014,1,6
3,2014,1,7
1,2014,1,8
0,2014,1,9
-1,2014,1,10
-1,2014,1,11
-3,2014,1,12
-3,2014,1,13
-4,2014,1,14
-4,2014,1,15
-4,2014,1,16
-4,2014,1,17
-3,2014,1,18
-3,2014,1,19
-5,2014,1,20
-6,2014,1,21
-7,2014,1,22
-8,2014,1,23
-8,2014,1,0
-9,2014,1,1
14,2014,1,5
14,2014,1,6
14,2014,1,7
0,2014,1,8
13,2014,1,9
0,2014,1,10
13,2014,1,11
13,2014,1,12
13,2014,1,13
15,2014,1,14
2,2014,1,15
-9,2014,1,17
-7,2014,1,18
-6,2014,1,19
-5,2014,1,20
-4,2014,1,21
-5,2014,1,22
-6,2014,1,23
-7,2014,1,0
-7,2014,1,1
-8,2014,1,2
-8,2014,1,3
-8,2014,1,4
-8,2014,1,5
-9,2014,1,6
-9,2014,1,7
-9,2014,1,8
-9,2014,1,9
-9,2014,1,10
-9,2014,1,11
-9,2014,1,12
-9,2014,1,13
-8,2014,1,14
-4,2014,1,15
0,2014,1,16
4,2014,1,17
6,2014,1,18
4,2014,1,19
7,2014,1,20
7,2014,1,21
6,2014,1,22
3,2014,1,23
1,2014,1,0
0,2014,1,1
0,2014,1,2
0,2014,1,3
-1,2014,1,4
-2,2014,1,5
-1,2014,1,6
-2,2014,1,7
-2,2014,1,8
-2,2014,1,9
-2,2014,1,10
-2,2014,1,11
-2,2014,1,12
-1,2014,1,13
0,2014,1,14
2,2014,1,15
3,2014,1,16
5,2014,1,17
6,2014,1,18
8,2014,1,19
8,2014,1,20
8,2014,1,21
7,2014,1,22
6,2014,1,23
6,2014,1,0
5,2014,1,1
5,2014,1,2
4,2014,1,3
4,2014,1,4
4,2014,1,5
4,2014,1,6
4,2014,1,7
3,2014,1,8
3,2014,1,9
3,2014,1,10
3,2014,1,11
4,2014,1,12
4,2014,1,13
5,2014,1,14
5,2014,1,15
6,2014,1,16
7,2014,1,17
7,2014,1,18
8,2014,1,19
8,2014,1,20
8,2014,1,21
10,2014,1,22
11,2014,1,23
10,2014,1,0
9,2014,1,1
8,2014,1,2
11,2014,1,3
8,2014,1,4
8,2014,1,5
8,2014,1,6
9,2014,1,7
9,2014,1,8
10,2014,1,9
11,2014,1,10
13,2014,1,11
14,2014,1,12
15,2014,1,13
14,2014,1,14
13,2014,1,15
13,2014,1,16
13,2014,1,17
14,2014,1,18
14,2014,1,19
16,2014,1,20
16,2014,1,21
16,2014,1,22
14,2014,1,23
13,2014,1,0
12,2014,1,1
11,2014,1,2
10,2014,1,3
9,2014,1,4
8,2014,1,5
7,2014,1,6
6,2014,1,7
5,2014,1,8
5,2014,1,9
4,2014,1,10
3,2014,1,11
2,2014,1,12
2,2014,1,13
3,2014,1,14
7,2014,1,15
8,2014,1,16
10,2014,1,17
12,2014,1,18
13,2014,1,19
14,2014,1,20
14,2014,1,21
14,2014,1,22
9,2014,1,23
8,2014,2,0
7,2014,2,1
6,2014,2,2
5,2014,2,3
4,2014,2,4
3,2014,2,5
3,2014,2,6
2,2014,2,7
1,2014,2,8
1,2014,2,9
1,2014,2,10
1,2014,2,11
0,2014,2,12
1,2014,2,13
2,2014,2,14
7,2014,2,15
9,2014,2,16
11,2014,2,17
12,2014,2,18
13,2014,2,19
13,2014,2,20
12,2014,2,21
11,2014,2,22
8,2014,2,23
8,2014,2,0
8,2014,2,1
8,2014,2,2
8,2014,2,3
8,2014,2,4
8,2014,2,5
8,2014,2,6
9,2014,2,7
9,2014,2,8
9,2014,2,9
9,2014,2,10
9,2014,2,11
9,2014,2,12
8,2014,2,13
8,2014,2,14
10,2014,2,15
12,2014,2,16
12,2014,2,17
13,2014,2,18
13,2014,2,19
13,2014,2,20
14,2014,2,21
11,2014,2,22
11,2014,2,23
8,2014,2,0
9,2014,2,1
8,2014,2,2
8,2014,2,3
5,2014,2,4
3,2014,2,5
2,2014,2,6
2,2014,2,7
2,2014,2,8
1,2014,2,9
2,2014,2,10
2,2014,2,11
2,2014,2,12
3,2014,2,13
4,2014,2,14
5,2014,2,15
6,2014,2,16
6,2014,2,17
6,2014,2,18
6,2014,2,19
7,2014,2,20
7,2014,2,21
6,2014,2,22
4,2014,2,23
3,2014,2,0
2,2014,2,1
2,2014,2,2
1,2014,2,3
0,2014,2,4
0,2014,2,5
-1,2014,2,6
-2,2014,2,7
-2,2014,2,8
-2,2014,2,9
-3,2014,2,10
-3,2014,2,11
-4,2014,2,12
-4,2014,2,13
-3,2014,2,14
-1,2014,2,15
0,2014,2,16
2,2014,2,17
3,2014,2,18
5,2014,2,19
6,2014,2,20
7,2014,2,21
7,2014,2,22
4,2014,2,23
11,2014,2,0
18,2014,2,1
18,2014,2,2
18,2014,2,3
18,2014,2,4
18,2014,2,5
18,2014,2,6
18,2014,2,7
18,2014,2,8
18,2014,2,9
0,2014,2,10
18,2014,2,11
18,2014,2,12
0,2014,2,13
3,2014,2,14
3,2014,2,15
18,2014,2,16
18,2014,2,17
18,2014,2,18
10,2014,2,19
18,2014,2,20
18,2014,2,21
18,2014,2,22
5,2014,2,23
5,2014,2,0
18,2014,2,1
18,2014,2,2
18,2014,2,3
18,2014,2,4
18,2014,2,5
18,2014,2,6
18,2014,2,7
18,2014,2,8
18,2014,2,9
18,2014,2,10
18,2014,2,11
18,2014,2,12
18,2014,2,13
18,2014,2,14
18,2014,2,15
18,2014,2,16
18,2014,2,17
18,2014,2,18
18,2014,2,19
18,2014,2,20
18,2014,2,21
18,2014,2,22
18,2014,2,23
18,2014,2,0
18,2014,2,1
18,2014,2,2
18,2014,2,3
18,2014,2,4
18,2014,2,5
18,2014,2,6
18,2014,2,7
18,2014,2,8
18,2014,2,9
4,2014,2,10
2,2014,2,11
1,2014,2,12
2,2014,2,13
4,2014,2,14
6,2014,2,15
7,2014,2,16
9,2014,2,17
9,2014,2,18
10,2014,2,19
10,2014,2,20
11,2014,2,21
10,2014,2,22
8,2014,2,23
6,2014,3,0
4,2014,3,1
2,2014,3,2
2,2014,3,3
2,2014,3,4
1,2014,3,5
1,2014,3,6
1,2014,3,7
0,2014,3,8
0,2014,3,9
0,2014,3,10
-1,2014,3,11
-1,2014,3,12
-1,2014,3,13
3,2014,3,14
7,2014,3,15
9,2014,3,16
11,2014,3,17
14,2014,3,18
16,2014,3,19
17,2014,3,20
18,2014,3,21
17,2014,3,22
12,2014,3,23
11,2014,3,0
10,2014,3,1
9,2014,3,2
8,2014,3,3
7,2014,3,4
6,2014,3,5
6,2014,3,6
5,2014,3,7
5,2014,3,8
5,2014,3,9
4,2014,3,10
5,2014,3,11
4,2014,3,12
4,2014,3,13
5,2014,3,14
8,2014,3,15
8,2014,3,16
7,2014,3,17
7,2014,3,18
6,2014,3,19
5,2014,3,20
5,2014,3,21
3,2014,3,22
0,2014,3,23
-1,2014,3,0
-1,2014,3,1
-2,2014,3,2
-3,2014,3,3
-4,2014,3,4
-4,2014,3,5
-5,2014,3,6
-5,2014,3,7
-6,2014,3,8
-7,2014,3,9
-7,2014,3,10
-8,2014,3,11
-8,2014,3,12
-9,2014,3,13
-9,2014,3,14
-7,2014,3,15
-5,2014,3,16
-3,2014,3,17
-2,2014,3,18
-1,2014,3,19
0,2014,3,20
1,2014,3,21
1,2014,3,22
0,2014,3,23
-1,2014,3,0
-1,2014,3,1
-2,2014,3,2
-3,2014,3,3
-3,2014,3,4
-3,2014,3,5
-4,2014,3,6
-3,2014,3,7
-4,2014,3,8
-4,2014,3,9
-4,2014,3,10
-5,2014,3,11
-5,2014,3,12
-5,2014,3,13
-4,2014,3,14
-1,2014,3,15
0,2014,3,16
0,2014,3,17
1,2014,3,18
2,2014,3,19
2,2014,3,20
2,2014,3,21
1,2014,3,22
-1,2014,3,23
-2,2014,3,0
-2,2014,3,1
-3,2014,3,2
-5,2014,3,3
-6,2014,3,4
-7,2014,3,5
-7,2014,3,6
-8,2014,3,7
-9,2014,3,8
-9,2014,3,9
-5,2014,3,12
-1,2014,3,13
-9,2014,3,15
-7,2014,3,16
-4,2014,3,17
-2,2014,3,18
-1,2014,3,19
0,2014,3,20
0,2014,3,21
0,2014,3,22
0,2014,3,23
-1,2014,3,0
-3,2014,3,1
-5,2014,3,2
-6,2014,3,3
-6,2014,3,4
-7,2014,3,5
-8,2014,3,6
-9,2014,3,7
-9,2014,3,8
-7,2014,3,12
-7,2014,3,13
-4,2014,3,14
-2,2014,3,15
0,2014,3,16
3,2014,3,17
4,2014,3,18
5,2014,3,19
6,2014,3,20
6,2014,3,21
6,2014,3,22
5,2014,3,23
4,2014,3,0
2,2014,3,1
2,2014,3,2
1,2014,3,3
0,2014,3,4
0,2014,3,5
0,2014,3,6
0,2014,3,7
0,2014,3,8
0,2014,3,9
-2,2014,3,10
-2,2014,3,11
-3,2014,3,12
-3,2014,3,13
0,2014,3,14
3,2014,3,15
5,2014,3,16
8,2014,3,17
10,2014,3,18
11,2014,3,19
12,2014,3,20
12,2014,3,21
12,2014,3,22
11,2014,3,23
9,2014,4,0
8,2014,4,1
7,2014,4,2
7,2014,4,3
8,2014,4,4
8,2014,4,5
8,2014,4,6
8,2014,4,7
8,2014,4,8
7,2014,4,9
7,2014,4,10
6,2014,4,11
5,2014,4,12
4,2014,4,13
6,2014,4,14
10,2014,4,15
12,2014,4,16
13,2014,4,17
13,2014,4,18
13,2014,4,19
12,2014,4,20
12,2014,4,21
10,2014,4,22
8,2014,4,23
6,2014,4,0
4,2014,4,1
2,2014,4,2
0,2014,4,3
0,2014,4,4
-1,2014,4,5
-2,2014,4,6
-2,2014,4,7
-3,2014,4,8
-3,2014,4,9
-3,2014,4,10
-4,2014,4,11
-4,2014,4,12
-4,2014,4,13
-3,2014,4,14
-3,2014,4,15
-3,2014,4,16
-3,2014,4,17
-4,2014,4,18
-4,2014,4,19
-4,2014,4,20
-5,2014,4,21
-5,2014,4,22
-5,2014,4,23
-6,2014,4,0
-6,2014,4,1
-6,2014,4,2
-6,2014,4,3
-6,2014,4,4
-6,2014,4,5
-7,2014,4,6
-7,2014,4,7
-8,2014,4,8
-9,2014,4,9
-9,2014,4,10
-8,2014,4,15
-6,2014,4,16
-4,2014,4,17
-3,2014,4,18
-2,2014,4,19
-2,2014,4,20
-1,2014,4,21
-2,2014,4,22
-3,2014,4,23
-4,2014,4,0
-5,2014,4,1
-7,2014,4,2
-8,2014,4,3
-9,2014,4,4
-5,2014,4,15
-1,2014,4,16
0,2014,4,17
1,2014,4,18
2,2014,4,19
3,2014,4,20
3,2014,4,21
3,2014,4,22
2,2014,4,23
0,2014,4,0
-1,2014,4,1
-2,2014,4,2
-3,2014,4,3
-3,2014,4,4
-4,2014,4,5
-4,2014,4,6
-5,2014,4,7
-5,2014,4,8
-6,2014,4,13
-4,2014,4,14
1,2014,4,15
4,2014,4,16
6,2014,4,17
8,2014,4,18
10,2014,4,19
11,2014,4,20
12,2014,4,21
12,2014,4,22
9,2014,4,23
6,2014,4,0
4,2014,4,1
2,2014,4,2
0,2014,4,3
0,2014,4,4
0,2014,4,5
-1,2014,4,6
-1,2014,4,7
-1,2014,4,8
-2,2014,4,9
-2,2014,4,10
-2,2014,4,11
-1,2014,4,12
0,2014,4,13
2,2014,4,14
5,2014,4,15
7,2014,4,16
9,2014,4,17
11,2014,4,18
13,2014,4,19
13,2014,4,20
13,2014,4,21
13,2014,4,22
12,2014,4,23
11,2014,4,0
10,2014,4,1
9,2014,4,2
8,2014,4,3
6,2014,4,4
6,2014,4,5
5,2014,4,6
5,2014,4,7
6,2014,4,8
9,2014,4,15
10,2014,4,16
12,2014,4,17
14,2014,4,18
17,2014,4,19
19,2014,4,20
20,2014,4,21
20,2014,4,22
19,2014,4,23
18,2014,5,0
17,2014,5,1
17,2014,5,2
17,2014,5,3
18,2014,5,4
18,2014,5,5
17,2014,5,6
17,2014,5,7
17,2014,5,8
17,2014,5,9
15,2014,5,10
14,2014,5,11
13,2014,5,12
13,2014,5,13
11,2014,5,14
9,2014,5,15
9,2014,5,16
9,2014,5,17
9,2014,5,18
9,2014,5,19
9,2014,5,20
9,2014,5,21
8,2014,5,22
7,2014,5,23
6,2014,5,0
5,2014,5,1
4,2014,5,2
3,2014,5,3
3,2014,5,4
2,2014,5,5
2,2014,5,6
1,2014,5,7
2,2014,5,8
2,2014,5,9
3,2014,5,10
4,2014,5,11
5,2014,5,12
7,2014,5,13
7,2014,5,14
7,2014,5,15
7,2014,5,16
7,2014,5,17
7,2014,5,18
7,2014,5,19
7,2014,5,20
6,2014,5,21
6,2014,5,22
5,2014,5,23
5,2014,5,0
5,2014,5,1
4,2014,5,2
4,2014,5,3
4,2014,5,4
4,2014,5,5
5,2014,5,6
5,2014,5,7
5,2014,5,8
5,2014,5,9
6,2014,5,10
6,2014,5,11
6,2014,5,12
6,2014,5,13
7,2014,5,14
8,2014,5,15
7,2014,5,16
7,2014,5,17
7,2014,5,18
6,2014,5,19
6,2014,5,20
5,2014,5,21
4,2014,5,22
3,2014,5,23
3,2014,5,0
2,2014,5,1
1,2014,5,2
1,2014,5,3
0,2014,5,4
0,2014,5,5
-1,2014,5,6
-1,2014,5,7
-2,2014,5,8
-2,2014,5,9
-2,2014,5,10
-2,2014,5,11
-2,2014,5,12
-2,2014,5,13
-1,2014,5,14
0,2014,5,15
1,2014,5,16
3,2014,5,17
3,2014,5,18
3,2014,5,19
3,2014,5,20
3,2014,5,21
2,2014,5,22
1,2014,5,23
1,2014,5,0
1,2014,5,1
1,2014,5,2
0,2014,5,3
0,2014,5,4
0,2014,5,5
0,2014,5,6
-1,2014,5,7
-1,2014,5,8
-2,2014,5,9
-2,2014,5,10
-2,2014,5,11
-2,2014,5,12
-2,2014,5,13
-1,2014,5,14
0,2014,5,15
3,2014,5,16
5,2014,5,17
7,2014,5,18
8,2014,5,19
9,2014,5,20
9,2014,5,21
8,2014,5,22
7,2014,5,23
6,2014,5,0
5,2014,5,1
4,2014,5,2
3,2014,5,3
3,2014,5,4
2,2014,5,5
2,2014,5,6
2,2014,5,7
2,2014,5,8
1,2014,5,9
1,2014,5,10
1,2014,5,11
1,2014,5,12
2,2014,5,13
2,2014,5,14
4,2014,5,15
8,2014,5,16
10,2014,5,17
12,2014,5,18
13,2014,5,19
13,2014,5,20
12,2014,5,21
11,2014,5,22
10,2014,5,23
8,2014,5,0
6,2014,5,1
5,2014,5,2
4,2014,5,3
3,2014,5,4
2,2014,5,5
2,2014,5,6
1,2014,5,7
1,2014,5,8
1,2014,5,9
2,2014,5,10
2,2014,5,11
2,2014,5,12
3,2014,5,13
4,2014,5,14
7,2014,5,15
9,2014,5,16
11,2014,5,17
12,2014,5,18
13,2014,5,19
15,2014,5,20
15,2014,5,21
14,2014,5,22
13,2014,5,23
11,2014,6,0
9,2014,6,1
8,2014,6,2
6,2014,6,3
5,2014,6,4
4,2014,6,5
3,2014,6,6
3,2014,6,7
3,2014,6,8
4,2014,6,9
4,2014,6,10
4,2014,6,11
4,2014,6,12
5,2014,6,13
5,2014,6,14
6,2014,6,15
6,2014,6,16
6,2014,6,17
6,2014,6,18
7,2014,6,19
7,2014,6,20
7,2014,6,21
6,2014,6,22
5,2014,6,23
4,2014,6,0
4,2014,6,1
3,2014,6,2
3,2014,6,3
3,2014,6,4
3,2014,6,5
2,2014,6,6
2,2014,6,7
2,2014,6,8
2,2014,6,9
2,2014,6,10
2,2014,6,11
2,2014,6,12
1,2014,6,13
1,2014,6,14
1,2014,6,15
1,2014,6,16
1,2014,6,17
1,2014,6,18
1,2014,6,19
2,2014,6,20
1,2014,6,21
1,2014,6,22
1,2014,6,23
1,2014,6,0
1,2014,6,1
1,2014,6,2
1,2014,6,3
1,2014,6,4
1,2014,6,5
0,2014,6,6
0,2014,6,7
0,2014,6,8
0,2014,6,9
0,2014,6,10
0,2014,6,11
0,2014,6,12
-1,2014,6,13
-1,2014,6,14
-1,2014,6,15
-1,2014,6,16
-1,2014,6,17
-2,2014,6,18
-1,2014,6,19
-1,2014,6,20
-1,2014,6,21
-1,2014,6,22
-1,2014,6,23
-1,2014,6,0
-1,2014,6,1
-1,2014,6,2
-1,2014,6,3
-1,2014,6,4
-1,2014,6,5
-1,2014,6,6
-1,2014,6,7
-1,2014,6,8
-1,2014,6,9
0,2014,6,10
0,2014,6,11
0,2014,6,12
0,2014,6,13
0,2014,6,14
0,2014,6,15
1,2014,6,16
2,2014,6,17
3,2014,6,18
4,2014,6,19
5,2014,6,20
6,2014,6,21
6,2014,6,22
5,2014,6,23
3,2014,6,0
2,2014,6,1
2,2014,6,2
1,2014,6,3
1,2014,6,4
0,2014,6,5
0,2014,6,6
0,2014,6,7
-1,2014,6,8
-1,2014,6,9
-1,2014,6,10
-1,2014,6,11
-1,2014,6,12
-1,2014,6,13
1,2014,6,14
4,2014,6,15
6,2014,6,16
8,2014,6,17
11,2014,6,18
12,2014,6,19
12,2014,6,20
12,2014,6,21
12,2014,6,22
11,2014,6,23
10,2014,6,0
9,2014,6,1
9,2014,6,2
9,2014,6,3
6,2014,6,4
6,2014,6,5
5,2014,6,6
5,2014,6,7
5,2014,6,8
4,2014,6,9
3,2014,6,10
2,2014,6,11
1,2014,6,12
0,2014,6,13
0,2014,6,14
1,2014,6,15
2,2014,6,16
3,2014,6,17
5,2014,6,18
6,2014,6,19
6,2014,6,20
7,2014,6,21
6,2014,6,22
5,2014,6,23
3,2014,6,0
2,2014,6,1
2,2014,6,2
0,2014,6,3
0,2014,6,4
0,2014,6,5
-1,2014,6,6
0,2014,6,7
0,2014,6,8
1,2014,6,9
0,2014,6,10
0,2014,6,11
0,2014,6,12
0,2014,6,13
2,2014,6,14
6,2014,6,15
9,2014,6,16
12,2014,6,17
13,2014,6,18
14,2014,6,19
16,2014,6,20
16,2014,6,21
15,2014,6,22
14,2014,6,23
12,2014,7,0
9,2014,7,1
8,2014,7,2
6,2014,7,3
4,2014,7,4
4,2014,7,5
4,2014,7,6
3,2014,7,7
2,2014,7,8
2,2014,7,9
1,2014,7,10
1,2014,7,11
1,2014,7,12
1,2014,7,13
5,2014,7,14
9,2014,7,15
12,2014,7,16
14,2014,7,17
16,2014,7,18
17,2014,7,19
18,2014,7,20
18,2014,7,21
17,2014,7,22
16,2014,7,23
16,2014,7,0
15,2014,7,1
15,2014,7,2
14,2014,7,3
12,2014,7,4
10,2014,7,5
10,2014,7,6
8,2014,7,7
7,2014,7,8
6,2014,7,9
6,2014,7,10
5,2014,7,11
5,2014,7,12
4,2014,7,13
8,2014,7,14
11,2014,7,15
14,2014,7,16
16,2014,7,17
18,2014,7,18
19,2014,7,19
20,2014,7,20
21,2014,7,21
20,2014,7,22
19,2014,7,23
18,2014,7,0
17,2014,7,1
16,2014,7,2
16,2014,7,3
16,2014,7,4
16,2014,7,5
16,2014,7,6
16,2014,7,7
16,2014,7,8
16,2014,7,9
16,2014,7,10
16,2014,7,11
16,2014,7,12
16,2014,7,13
17,2014,7,14
17,2014,7,15
18,2014,7,16
18,2014,7,17
19,2014,7,18
19,2014,7,19
19,2014,7,20
19,2014,7,21
19,2014,7,22
18,2014,7,23
17,2014,7,0
16,2014,7,1
15,2014,7,2
13,2014,7,3
13,2014,7,4
13,2014,7,5
14,2014,7,6
14,2014,7,7
14,2014,7,8
13,2014,7,9
13,2014,7,10
15,2014,7,11
15,2014,7,12
15,2014,7,13
16,2014,7,14
17,2014,7,15
17,2014,7,16
18,2014,7,17
19,2014,7,18
21,2014,7,19
22,2014,7,20
23,2014,7,21
22,2014,7,22
22,2014,7,23
20,2014,7,0
19,2014,7,1
18,2014,7,2
19,2014,7,3
19,2014,7,4
19,2014,7,5
18,2014,7,6
18,2014,7,7
18,2014,7,8
17,2014,7,9
15,2014,7,10
13,2014,7,11
10,2014,7,12
9,2014,7,13
8,2014,7,14
8,2014,7,15
10,2014,7,16
11,2014,7,17
13,2014,7,18
13,2014,7,19
14,2014,7,20
15,2014,7,21
14,2014,7,22
12,2014,7,23
11,2014,7,0
9,2014,7,1
8,2014,7,2
8,2014,7,3
6,2014,7,4
6,2014,7,5
6,2014,7,6
5,2014,7,7
4,2014,7,8
4,2014,7,9
4,2014,7,10
3,2014,7,11
3,2014,7,12
4,2014,7,13
6,2014,7,14
9,2014,7,15
13,2014,7,16
13,2014,7,17
16,2014,7,18
17,2014,7,19
17,2014,7,20
17,2014,7,21
17,2014,7,22
16,2014,7,23
13,2014,7,0
13,2014,7,1
11,2014,7,2
10,2014,7,3
8,2014,7,4
8,2014,7,5
7,2014,7,6
6,2014,7,7
6,2014,7,8
5,2014,7,9
5,2014,7,10
5,2014,7,11
4,2014,7,12
4,2014,7,13
7,2014,7,14
10,2014,7,15
15,2014,7,16
17,2014,7,17
19,2014,7,18
19,2014,7,19
20,2014,7,20
20,2014,7,21
19,2014,7,22
18,2014,7,23
16,2014,8,0
14,2014,8,1
12,2014,8,2
12,2014,8,3
11,2014,8,4
10,2014,8,5
9,2014,8,6
9,2014,8,7
9,2014,8,8
8,2014,8,9
7,2014,8,10
6,2014,8,11
6,2014,8,12
6,2014,8,13
7,2014,8,14
9,2014,8,15
12,2014,8,16
13,2014,8,17
15,2014,8,18
16,2014,8,19
16,2014,8,20
16,2014,8,21
15,2014,8,22
13,2014,8,23
11,2014,8,0
10,2014,8,1
9,2014,8,2
8,2014,8,3
7,2014,8,4
6,2014,8,5
5,2014,8,6
4,2014,8,7
3,2014,8,8
3,2014,8,9
3,2014,8,10
3,2014,8,11
4,2014,8,12
4,2014,8,13
4,2014,8,14
6,2014,8,15
7,2014,8,16
9,2014,8,17
12,2014,8,18
13,2014,8,19
14,2014,8,20
14,2014,8,21
14,2014,8,22
13,2014,8,23
12,2014,8,0
11,2014,8,1
11,2014,8,2
11,2014,8,3
10,2014,8,4
8,2014,8,5
7,2014,8,6
6,2014,8,7
5,2014,8,8
5,2014,8,9
4,2014,8,10
3,2014,8,11
3,2014,8,12
2,2014,8,13
2,2014,8,14
2,2014,8,15
2,2014,8,16
3,2014,8,17
3,2014,8,18
5,2014,8,19
6,2014,8,20
6,2014,8,21
6,2014,8,22
5,2014,8,23
4,2014,8,0
3,2014,8,1
2,2014,8,2
1,2014,8,3
0,2014,8,4
0,2014,8,5
-1,2014,8,6
-1,2014,8,7
-2,2014,8,8
-3,2014,8,9
-3,2014,8,10
-4,2014,8,11
-4,2014,8,12
-4,2014,8,13
-2,2014,8,14
0,2014,8,15
1,2014,8,16
3,2014,8,17
5,2014,8,18
6,2014,8,19
7,2014,8,20
8,2014,8,21
8,2014,8,22
8,2014,8,23
6,2014,8,0
3,2014,8,1
3,2014,8,2
2,2014,8,3
1,2014,8,4
0,2014,8,5
0,2014,8,6
